mtry,sample.fraction,MSE,runtime_training,runtime_prediction 
16.0,0.86,543925651.085378,0.639999999999418,0.0300000000024738
16.0,0.87,537228636.13118,0.620000000002619,0.0600000000013097
16.0,0.88,542676435.812506,0.659999999999854,0.0400000000008731
16.0,0.89,541440550.618658,0.690000000002328,0.0400000000008731
16.0,0.9,544441244.389109,0.68999999999869,0.0400000000008731
16.0,0.91,546821890.831232,0.669999999998254,0.0299999999988358
16.0,0.92,548017981.184135,0.670000000001892,0.0499999999992724
16.0,0.93,553644441.487167,0.68999999999869,0.0400000000008731
16.0,0.94,538505703.485325,0.700000000000728,0.0500000000029104
16.0,0.95,548523405.985835,0.709999999999127,0.0400000000008731
16.0,0.96,551551516.976485,0.720000000001164,0.0400000000008731
16.0,0.97,541412824.770123,0.790000000000873,0.0499999999992724
16.0,0.98,539429696.806536,0.700000000000728,0.0499999999992724
16.0,0.99,537804620.082339,0.75,0.0499999999992724
16.0,1.0,542662073.573693,0.81000000000131,0.0499999999992724
17.0,0.01,1427791126.25749,0.0600000000013097,0.0099999999983992
17.0,0.02,1077586827.46941,0.069999999999709,0.0299999999988358
17.0,0.03,908100326.026736,0.0799999999981083,0.0299999999988358
17.0,0.04,840875584.970649,0.0900000000001455,0.0200000000004366
17.0,0.05,814502142.934146,0.110000000000582,0.0099999999983992
17.0,0.06,778522620.709998,0.110000000000582,0.0299999999988358
17.0,0.07,750271446.353813,0.110000000000582,0.0299999999988358
17.0,0.08,754801613.402015,0.110000000000582,0.0200000000004366
17.0,0.09,725499101.945279,0.130000000001019,0.0400000000008731
17.0,0.1,715380864.73049,0.130000000001019,0.0200000000004366
17.0,0.11,707974962.039594,0.139999999999418,0.0299999999988358
17.0,0.12,694600015.187008,0.169999999998254,0.0299999999988358
17.0,0.13,685035453.154469,0.169999999998254,0.0299999999988358
17.0,0.14,688899849.320713,0.18999999999869,0.0299999999988358
17.0,0.15,674618548.986624,0.19999999999709,0.0300000000024738
17.0,0.16,674628684.102921,0.200000000000728,0.0299999999988358
17.0,0.17,670422393.964067,0.200000000000728,0.0400000000008731
17.0,0.18,665048350.2909,0.200000000000728,0.0299999999988358
17.0,0.19,655628040.196951,0.229999999999563,0.0299999999988358
17.0,0.2,654284108.334914,0.219999999997526,0.0300000000024738
17.0,0.21,650857294.200135,0.230000000003201,0.0300000000024738
17.0,0.22,650043182.841104,0.220000000001164,0.0300000000024738
17.0,0.23,647762383.548196,0.230000000003201,0.0300000000024738
17.0,0.24,636677589.825462,0.25,0.0299999999988358
17.0,0.25,644252711.937634,0.25,0.0299999999988358
17.0,0.26,635165129.435326,0.270000000000437,0.0299999999988358
17.0,0.27,631458431.21864,0.259999999998399,0.0300000000024738
17.0,0.28,619514736.798239,0.280000000002474,0.0300000000024738
17.0,0.29,635678006.73716,0.299999999999272,0.0299999999988358
17.0,0.3,603869033.401473,0.290000000000873,0.0299999999988358
17.0,0.31,638015972.842665,0.299999999999272,0.0299999999988358
17.0,0.32,625033530.294938,0.280000000002474,0.0499999999992724
17.0,0.33,612790065.52494,0.330000000001746,0.0300000000024738
17.0,0.34,619188906.102647,0.31000000000131,0.0299999999988358
17.0,0.35,607904707.50527,0.319999999999709,0.0299999999988358
17.0,0.36,627586420.149162,0.329999999998108,0.0299999999988358
17.0,0.37,616327327.041001,0.340000000000146,0.0299999999988358
17.0,0.38,605151462.405866,0.349999999998545,0.0300000000024738
17.0,0.39,602984576.964831,0.360000000000582,0.0299999999988358
17.0,0.4,606545064.222308,0.359999999996944,0.0299999999988358
17.0,0.41,606246506.285947,0.400000000001455,0.0400000000008731
17.0,0.42,602372986.882648,0.389999999999418,0.0299999999988358
17.0,0.43,588736218.357884,0.379999999997381,0.0400000000008731
17.0,0.44,587380447.774748,0.389999999999418,0.0299999999988358
17.0,0.45,596678013.759352,0.419999999998254,0.0400000000008731
17.0,0.46,597845063.641295,0.399999999997817,0.0400000000008731
17.0,0.47,602705116.433003,0.409999999999854,0.0400000000008731
17.0,0.48,603430539.353294,0.420000000001892,0.0299999999988358
17.0,0.49,601840159.977667,0.419999999998254,0.0400000000008731
17.0,0.5,590155539.916385,0.43999999999869,0.0299999999988358
17.0,0.51,580306278.76072,0.450000000000728,0.0400000000008731
17.0,0.52,606119046.001635,0.450000000000728,0.0499999999992724
17.0,0.53,590002345.931518,0.440000000002328,0.0500000000029104
17.0,0.54,585324136.427671,0.459999999999127,0.0299999999988358
17.0,0.55,574480655.88796,0.489999999997963,0.0400000000008731
17.0,0.56,578715293.237468,0.470000000001164,0.0400000000008731
17.0,0.57,580079145.818696,0.450000000000728,0.0499999999992724
17.0,0.58,591670634.636269,0.519999999996799,0.0300000000024738
17.0,0.59,584198063.51984,0.479999999999563,0.0499999999992724
17.0,0.6,584121583.091977,0.490000000001601,0.0499999999992724
17.0,0.61,591578104.863022,0.540000000000873,0.0299999999988358
17.0,0.62,577836744.935347,0.530000000002474,0.0499999999992724
17.0,0.63,572573957.70838,0.520000000000437,0.0400000000008731
17.0,0.64,579169544.513391,0.530000000002474,0.0300000000024738
17.0,0.65,579312993.452322,0.549999999999272,0.0299999999988358
17.0,0.66,568464758.083648,0.56000000000131,0.0499999999992724
17.0,0.67,566386269.607174,0.540000000000873,0.0300000000024738
17.0,0.68,571896858.24381,0.56000000000131,0.0499999999992724
17.0,0.69,566580027.63952,0.55000000000291,0.0299999999988358
17.0,0.7,557137743.477089,0.579999999998108,0.0400000000008731
17.0,0.71,563064867.482786,0.579999999998108,0.0400000000008731
17.0,0.72,577773401.005463,0.609999999996944,0.0300000000024738
17.0,0.73,556112360.565458,0.599999999998545,0.0299999999988358
17.0,0.74,552192863.027514,0.590000000000146,0.0500000000029104
17.0,0.75,553109218.757068,0.599999999998545,0.0299999999988358
17.0,0.76,564993047.581184,0.609999999996944,0.0400000000008731
17.0,0.77,563440578.264258,0.610000000000582,0.0299999999988358
17.0,0.78,563127160.453038,0.639999999999418,0.0400000000008731
17.0,0.79,559650033.834922,0.650000000001455,0.0299999999988358
17.0,0.8,547339684.567888,0.630000000001019,0.0400000000008731
17.0,0.81,563867875.384165,0.670000000001892,0.0299999999988358
17.0,0.82,555349304.28007,0.669999999998254,0.0299999999988358
17.0,0.83,559675827.650406,0.680000000000291,0.0299999999988358
17.0,0.84,539899765.79279,0.68999999999869,0.0400000000008731
17.0,0.85,545589151.701669,0.690000000002328,0.0499999999992724
17.0,0.86,559805441.863327,0.680000000000291,0.0499999999992724
17.0,0.87,565218824.266176,0.700000000000728,0.0499999999992724
17.0,0.88,527632095.026655,0.740000000001601,0.0400000000008731
17.0,0.89,549942685.096482,0.68999999999869,0.0400000000008731
17.0,0.9,527882144.063859,0.719999999997526,0.0400000000008731
17.0,0.91,546137309.840397,0.729999999999563,0.0499999999992724
17.0,0.92,539849013.442964,0.709999999999127,0.0400000000008731
17.0,0.93,555250154.020305,0.729999999999563,0.0499999999992724
17.0,0.94,566628062.294545,0.709999999999127,0.0400000000008731
17.0,0.95,549997952.625877,0.719999999997526,0.0499999999992724
17.0,0.96,557774947.755224,0.759999999998399,0.0499999999992724
17.0,0.97,546890676.385112,0.75,0.0499999999992724
17.0,0.98,540390747.434622,0.75,0.0400000000008731
17.0,0.99,527578745.012373,0.779999999998836,0.0499999999992724
17.0,1.0,532167327.266115,0.790000000000873,0.0599999999976717
18.0,0.01,1425544994.08399,0.0799999999981083,0.0600000000013097
18.0,0.02,1075046282.85398,0.0900000000001455,0.0499999999992724
18.0,0.03,912761534.935412,0.399999999997817,0.0400000000008731
18.0,0.04,846239538.414098,0.5,0.0600000000013097
18.0,0.05,795013111.06133,0.5,0.0800000000017462
18.0,0.06,773603142.158606,0.18999999999869,0.0299999999988358
18.0,0.07,763356780.881413,0.159999999999854,0.0299999999988358
18.0,0.08,747975188.181446,0.149999999997817,0.0499999999992724
18.0,0.09,725096388.841458,0.149999999997817,0.0499999999992724
18.0,0.1,714818327.722174,0.170000000001892,0.0499999999992724
18.0,0.11,700029331.959001,0.170000000001892,0.0300000000024738
18.0,0.12,698350650.837082,0.18999999999869,0.0299999999988358
18.0,0.13,690403649.247296,0.190000000002328,0.0400000000008731
18.0,0.14,676365305.751933,0.220000000001164,0.0299999999988358
18.0,0.15,688141775.115529,0.180000000000291,0.0299999999988358
18.0,0.16,678841341.877488,0.18999999999869,0.0199999999967986
18.0,0.17,669427792.77129,0.219999999997526,0.0300000000024738
18.0,0.18,673657895.633168,0.220000000001164,0.0299999999988358
18.0,0.19,651490343.87676,0.200000000000728,0.0299999999988358
18.0,0.2,645730829.952726,0.220000000001164,0.0299999999988358
18.0,0.21,647795569.674098,0.220000000001164,0.0299999999988358
18.0,0.22,660517064.546888,0.25,0.0400000000008731
18.0,0.23,649731298.21193,0.229999999999563,0.0299999999988358
18.0,0.24,650262628.460963,0.30000000000291,0.0299999999988358
18.0,0.25,639572823.120983,0.229999999999563,0.0299999999988358
18.0,0.26,636859914.124719,0.280000000002474,0.0300000000024738
18.0,0.27,644716504.869654,0.260000000002037,0.0299999999988358
18.0,0.28,627071264.026894,0.299999999999272,0.0300000000024738
18.0,0.29,648093198.994393,0.31000000000131,0.0299999999988358
18.0,0.3,614011559.112081,0.340000000000146,0.0499999999992724
18.0,0.31,637859151.587074,0.340000000000146,0.0499999999992724
18.0,0.32,612465204.782508,0.360000000000582,0.0299999999988358
18.0,0.33,617959872.695463,0.330000000001746,0.0299999999988358
18.0,0.34,633223254.809929,0.319999999999709,0.0299999999988358
18.0,0.35,613667545.238248,0.329999999998108,0.0299999999988358
18.0,0.36,622405907.232032,0.359999999996944,0.0300000000024738
18.0,0.37,620534548.972885,0.349999999998545,0.0299999999988358
18.0,0.38,616633568.182319,0.379999999997381,0.0300000000024738
18.0,0.39,597929724.114852,0.360000000000582,0.0300000000024738
18.0,0.4,610890340.809707,0.389999999999418,0.0400000000008731
18.0,0.41,610716074.035233,0.409999999999854,0.0400000000008731
18.0,0.42,615552177.31706,0.370000000002619,0.0300000000024738
18.0,0.43,605070188.51981,0.409999999999854,0.0299999999988358
18.0,0.44,598438060.463559,0.419999999998254,0.0300000000024738
18.0,0.45,586553021.176434,0.430000000000291,0.0299999999988358
18.0,0.46,597981499.997751,0.400000000001455,0.0499999999992724
18.0,0.47,591207311.992997,0.430000000000291,0.0400000000008731
18.0,0.48,585528216.920747,0.420000000001892,0.0400000000008731
18.0,0.49,600353314.377268,0.420000000001892,0.0500000000029104
18.0,0.5,579333292.539628,0.470000000001164,0.0300000000024738
18.0,0.51,589003588.93097,0.470000000001164,0.0500000000029104
18.0,0.52,587994415.049682,0.470000000001164,0.0300000000024738
18.0,0.53,582808554.535089,0.470000000001164,0.0500000000029104
18.0,0.54,587146635.980441,0.5,0.0400000000008731
18.0,0.55,594908398.374207,0.469999999997526,0.0300000000024738
18.0,0.56,580056396.798374,0.5,0.0499999999992724
18.0,0.57,585129885.687333,0.490000000001601,0.0400000000008731
18.0,0.58,597330273.174325,0.5,0.0299999999988358
18.0,0.59,574841522.180149,0.529999999998836,0.0299999999988358
18.0,0.6,583979026.083483,0.529999999998836,0.0299999999988358
18.0,0.61,589789278.722677,0.540000000000873,0.0300000000024738
18.0,0.62,588282441.594165,0.56000000000131,0.0499999999992724
18.0,0.63,580717029.28517,0.530000000002474,0.0499999999992724
18.0,0.64,587561465.016212,0.549999999999272,0.0299999999988358
18.0,0.65,582474192.990458,0.579999999998108,0.0499999999992724
18.0,0.66,580000303.682904,0.580000000001746,0.0299999999988358
18.0,0.67,586859761.987245,0.559999999997672,0.0499999999992724
18.0,0.68,569865248.941765,0.600000000002183,0.0400000000008731
18.0,0.69,563018630.613318,0.590000000000146,0.0499999999992724
18.0,0.7,573069077.940519,0.610000000000582,0.0499999999992724
18.0,0.71,568473823.453859,0.590000000000146,0.0299999999988358
18.0,0.72,569257477.639996,0.610000000000582,0.0299999999988358
18.0,0.73,569169062.767687,0.639999999999418,0.0400000000008731
18.0,0.74,547408290.964526,0.639999999999418,0.0299999999988358
18.0,0.75,562785419.348552,0.639999999999418,0.0299999999988358
18.0,0.76,541723250.187315,0.680000000000291,0.0299999999988358
18.0,0.77,571512601.866704,0.68999999999869,0.0299999999988358
18.0,0.78,557429901.417137,0.719999999997526,0.0299999999988358
18.0,0.79,558922651.457184,0.709999999999127,0.0400000000008731
18.0,0.8,573150724.177557,0.740000000001601,0.0299999999988358
18.0,0.81,560611188.973567,0.729999999999563,0.0499999999992724
18.0,0.82,563198529.298308,0.720000000001164,0.0299999999988358
18.0,0.83,570616200.400316,0.700000000000728,0.0300000000024738
18.0,0.84,557930223.75982,0.720000000001164,0.0400000000008731
18.0,0.85,550563742.075281,0.720000000001164,0.0499999999992724
18.0,0.86,549410413.662801,0.720000000001164,0.0499999999992724
18.0,0.87,556388104.802083,0.709999999999127,0.0400000000008731
18.0,0.88,560578440.846583,0.729999999999563,0.0499999999992724
18.0,0.89,547242299.83283,0.740000000001601,0.0400000000008731
18.0,0.9,559641257.858802,0.81000000000131,0.0500000000029104
18.0,0.91,544168183.482469,0.770000000000437,0.0400000000008731
18.0,0.92,549881526.889996,0.75,0.0600000000013097
18.0,0.93,556434954.798452,0.81000000000131,0.0299999999988358
18.0,0.94,543062302.883529,0.779999999998836,0.0299999999988358
18.0,0.95,550661789.689711,0.769999999996799,0.0400000000008731
18.0,0.96,542669910.807681,0.779999999998836,0.0499999999992724
18.0,0.97,543773006.501809,0.830000000001746,0.0499999999992724
18.0,0.98,548653678.99725,0.720000000001164,0.0400000000008731
18.0,0.99,548912657.737106,0.830000000001746,0.0299999999988358
18.0,1.0,533762004.722121,0.819999999999709,0.0299999999988358
19.0,0.01,1429123496.98752,0.0599999999976717,0.0099999999983992
19.0,0.02,1050129856.42246,0.069999999999709,0.0400000000008731
19.0,0.03,904690097.224843,0.0800000000017462,0.0300000000024738
19.0,0.04,844179526.964409,0.0999999999985448,0.0300000000024738
19.0,0.05,795958080.269086,0.0999999999985448,0.0299999999988358
19.0,0.06,770641606.949903,0.110000000000582,0.0300000000024738
19.0,0.07,758603820.923545,0.110000000000582,0.0299999999988358
19.0,0.08,742940390.19486,0.129999999997381,0.0300000000024738
19.0,0.09,721550241.592697,0.139999999999418,0.0299999999988358
19.0,0.1,716510405.044325,0.139999999999418,0.0299999999988358
19.0,0.11,699336493.117465,0.150000000001455,0.0300000000024738
19.0,0.12,707389983.167936,0.150000000001455,0.0299999999988358
19.0,0.13,685642800.81456,0.169999999998254,0.0300000000024738
19.0,0.14,674675201.19889,0.170000000001892,0.0299999999988358
19.0,0.15,688537196.008091,0.180000000000291,0.0299999999988358
19.0,0.16,674154983.008656,0.18999999999869,0.0400000000008731
19.0,0.17,660254074.144358,0.200000000000728,0.0299999999988358
19.0,0.18,659413713.736527,0.25,0.0400000000008731
19.0,0.19,661705924.062221,0.25,0.0299999999988358
19.0,0.2,661618822.954023,0.25,0.0299999999988358
19.0,0.21,647900417.85596,0.259999999998399,0.0400000000008731
19.0,0.22,648461492.190798,0.259999999998399,0.0499999999992724
19.0,0.23,641417468.21698,0.270000000000437,0.0299999999988358
19.0,0.24,650018449.878403,0.25,0.0299999999988358
19.0,0.25,644400452.098897,0.279999999998836,0.0299999999988358
19.0,0.26,622062181.602483,0.269999999996799,0.0300000000024738
19.0,0.27,635884981.343061,0.279999999998836,0.0400000000008731
19.0,0.28,618728340.717299,0.290000000000873,0.0299999999988358
19.0,0.29,637616309.338683,0.299999999999272,0.0400000000008731
19.0,0.3,635578532.717124,0.299999999999272,0.0300000000024738
19.0,0.31,620821898.612817,0.319999999999709,0.0300000000024738
19.0,0.32,615794208.535875,0.31000000000131,0.0400000000008731
19.0,0.33,628106034.178876,0.330000000001746,0.0299999999988358
19.0,0.34,617177590.35345,0.380000000001019,0.0299999999988358
19.0,0.35,622723678.965641,0.340000000000146,0.0400000000008731
19.0,0.36,620972222.930111,0.340000000000146,0.0299999999988358
19.0,0.37,616742145.939553,0.349999999998545,0.0400000000008731
19.0,0.38,616984921.19762,0.380000000001019,0.0400000000008731
19.0,0.39,628763622.456018,0.369999999998981,0.0299999999988358
19.0,0.4,595451493.879722,0.389999999999418,0.0299999999988358
