"num.trees","mtry","sample.fraction","min.node.size","replace","MSE","runtime_training","runtime_prediction"
128,23,0.8,21,TRUE,589394391.647014,0.130000000000109,0.00999999999930878
256,23,0.8,21,TRUE,591970514.405807,0.239999999999782,0.0300000000006548
512,23,0.8,21,TRUE,582330613.047675,0.450000000000728,0.0399999999999636
1024,23,0.8,21,TRUE,581436647.260342,0.859999999999673,0.0299999999997453
2048,23,0.8,21,TRUE,580590609.649997,1.73000000000047,0.0799999999999272
2,26,0.8,21,TRUE,1022607738.62912,0.0299999999997453,0.0200000000004366
4,26,0.8,21,TRUE,861824894.877328,0.0300000000006548,0.0100000000002183
8,26,0.8,21,TRUE,727275287.600073,0.0299999999997453,0.0199999999995271
16,26,0.8,21,TRUE,588058232.997894,0.0299999999997453,0.0100000000002183
32,26,0.8,21,TRUE,603709626.294382,0.0500000000001819,0.0200000000004366
64,26,0.8,21,TRUE,584679419.677183,0.0799999999999272,0.00999999999930878
128,26,0.8,21,TRUE,599790838.719475,0.139999999999418,0.0199999999995271
256,26,0.8,21,TRUE,597083821.187276,0.259999999999309,0.0199999999995271
512,26,0.8,21,TRUE,588309633.884499,0.509999999999309,0.0299999999997453
1024,26,0.8,21,TRUE,578141080.339777,0.970000000000255,0.0300000000006548
2048,26,0.8,21,TRUE,579932793.402423,1.96000000000004,0.0799999999999272
2,28,0.8,21,TRUE,1056334585.81456,0.0299999999997453,0.0199999999995271
4,28,0.8,21,TRUE,984691647.166873,0.0299999999997453,0.0100000000002183
8,28,0.8,21,TRUE,785440607.797794,0.0300000000006548,0.0199999999995271
16,28,0.8,21,TRUE,603333078.030496,0.0299999999997453,0.0300000000006548
32,28,0.8,21,TRUE,584840777.875148,0.069999999999709,0.0100000000002183
64,28,0.8,21,TRUE,571965639.942129,0.089999999999236,0.0100000000002183
128,28,0.8,21,TRUE,588114024.726843,0.159999999999854,0.0200000000004366
256,28,0.8,21,TRUE,591931909.2992,0.269999999999527,0.0300000000006548
512,28,0.8,21,TRUE,593528843.504622,0.550000000000182,0.0299999999997453
1024,28,0.8,21,TRUE,590918399.302378,1.01999999999953,0.0399999999999636
2048,28,0.8,21,TRUE,589710021.183592,2.05000000000018,0.069999999999709
2,30,0.8,21,TRUE,1027146553.65036,0.0300000000006548,0.0199999999995271
4,30,0.8,21,TRUE,730041946.029095,0.0299999999997453,0.0200000000004366
8,30,0.8,21,TRUE,653580437.265406,0.0399999999999636,0.0299999999997453
16,30,0.8,21,TRUE,562346497.042042,0.0500000000001819,0.0100000000002183
32,30,0.8,21,TRUE,583453670.06901,0.0500000000001819,0.0299999999997453
64,30,0.8,21,TRUE,576441805.805669,0.0999999999994543,0.00999999999930878
128,30,0.8,21,TRUE,595804755.54014,0.150000000000546,0.0200000000004366
256,30,0.8,21,TRUE,601838630.136849,0.279999999999745,0.0299999999997453
512,30,0.8,21,TRUE,593937341.498376,0.5600000000004,0.0299999999997453
1024,30,0.8,21,TRUE,588010763.874773,1.07999999999993,0.0500000000001819
2048,30,0.8,21,TRUE,588474442.382903,2.14999999999964,0.0799999999999272
2,40,0.8,21,TRUE,1045506815.89066,0.0299999999997453,0.0100000000002183
4,40,0.8,21,TRUE,731902784.819914,0.0300000000006548,0.0199999999995271
8,40,0.8,21,TRUE,706160689.7916,0.0299999999997453,0.0200000000004366
16,40,0.8,21,TRUE,635121086.406378,0.0499999999992724,0.0199999999995271
32,40,0.8,21,TRUE,589934765.983486,0.069999999999709,0.00999999999930878
64,40,0.8,21,TRUE,591484909.664262,0.109999999999673,0.0200000000004366
128,40,0.8,21,TRUE,608086801.37284,0.180000000000291,0.0300000000006548
256,40,0.8,21,TRUE,603276789.056128,0.359999999999673,0.0199999999995271
512,40,0.8,21,TRUE,594594605.061032,0.710000000000036,0.0299999999997453
1024,40,0.8,21,TRUE,594990419.042678,1.36999999999989,0.0500000000001819
2048,40,0.8,21,TRUE,597171904.715431,3.14000000000033,0.0900000000001455
2,60,0.8,21,TRUE,1111885888.15244,0.0299999999997453,0.0100000000002183
4,60,0.8,21,TRUE,1011836234.13417,0.0300000000006548,0.0299999999997453
8,60,0.8,21,TRUE,848094345.461399,0.0499999999992724,0.0100000000002183
16,60,0.8,21,TRUE,676193493.014568,0.0600000000004002,0.0300000000006548
32,60,0.8,21,TRUE,653431997.164215,0.100000000000364,0.0100000000002183
64,60,0.8,21,TRUE,615002891.088337,0.170000000000073,0.0300000000006548
128,60,0.8,21,TRUE,636391320.78283,0.3100000000004,0.0399999999999636
256,60,0.8,21,TRUE,633310836.031321,0.599999999999454,0.0200000000004366
512,60,0.8,21,TRUE,626643429.414548,1.17000000000007,0.0300000000006548
1024,60,0.8,21,TRUE,617671409.574844,2.38000000000011,0.0499999999992724
2048,60,0.8,21,TRUE,618893050.080336,4.6899999999996,0.100000000000364
2,2,0.9,21,TRUE,1376221167.38519,0.0200000000004366,0.0199999999995271
4,2,0.9,21,TRUE,1049434665.96204,0.0299999999997453,0.0299999999997453
8,2,0.9,21,TRUE,931205201.010241,0.0299999999997453,0.0200000000004366
16,2,0.9,21,TRUE,879016703.047024,0.0399999999999636,0.0100000000002183
32,2,0.9,21,TRUE,836871972.670693,0.0299999999997453,0.0199999999995271
64,2,0.9,21,TRUE,792125631.807729,0.0299999999997453,0.0200000000004366
128,2,0.9,21,TRUE,784627484.43417,0.0399999999999636,0.0200000000004366
256,2,0.9,21,TRUE,783195156.078801,0.0799999999999272,0.0299999999997453
512,2,0.9,21,TRUE,770553340.606389,0.119999999999891,0.0299999999997453
1024,2,0.9,21,TRUE,771045138.702528,0.240000000000691,0.0399999999999636
2048,2,0.9,21,TRUE,769958836.352104,0.450000000000728,0.0799999999999272
2,5,0.9,21,TRUE,1427502948.8963,0.0300000000006548,0.0200000000004366
4,5,0.9,21,TRUE,959371007.993947,0.0299999999997453,0.00999999999930878
8,5,0.9,21,TRUE,839364249.766428,0.0199999999995271,0.00999999999930878
16,5,0.9,21,TRUE,739822162.327264,0.0299999999997453,0.0200000000004366
32,5,0.9,21,TRUE,626927662.041781,0.0299999999997453,0.0299999999997453
64,5,0.9,21,TRUE,610202428.582935,0.0500000000001819,0.00999999999930878
128,5,0.9,21,TRUE,617361717.930655,0.0799999999999272,0.0100000000002183
256,5,0.9,21,TRUE,615924762.117036,0.110000000000582,0.0299999999997453
512,5,0.9,21,TRUE,606112624.481945,0.239999999999782,0.0300000000006548
1024,5,0.9,21,TRUE,606377799.728345,0.359999999999673,0.0399999999999636
2048,5,0.9,21,TRUE,607168232.999046,0.670000000000073,0.0799999999999272
2,10,0.9,21,TRUE,1421946934.69753,0.0299999999997453,0.0100000000002183
4,10,0.9,21,TRUE,1025580425.76379,0.0200000000004366,0.0199999999995271
8,10,0.9,21,TRUE,828507409.806878,0.00999999999930878,0.0299999999997453
16,10,0.9,21,TRUE,663742469.973919,0.0299999999997453,0.0299999999997453
32,10,0.9,21,TRUE,585935330.819181,0.0700000000006185,0.0100000000002183
64,10,0.9,21,TRUE,551673460.740935,0.0600000000004002,0.0200000000004366
128,10,0.9,21,TRUE,567314914.203999,0.0799999999999272,0.0199999999995271
256,10,0.9,21,TRUE,577949279.010333,0.160000000000764,0.0100000000002183
512,10,0.9,21,TRUE,582067192.89384,0.279999999999745,0.0299999999997453
1024,10,0.9,21,TRUE,571091457.5866,0.520000000000437,0.0500000000001819
2048,10,0.9,21,TRUE,572329007.796011,1.05000000000018,0.0799999999999272
2,20,0.9,21,TRUE,1053263826.88693,0.00999999999930878,0.0100000000002183
4,20,0.9,21,TRUE,980572678.6663,0.0200000000004366,0.0199999999995271
8,20,0.9,21,TRUE,790617893.412816,0.0100000000002183,0.0199999999995271
16,20,0.9,21,TRUE,682444823.956032,0.0500000000001819,0.0100000000002183
32,20,0.9,21,TRUE,600024067.774856,0.0500000000001819,0.0100000000002183
64,20,0.9,21,TRUE,586070970.235567,0.0799999999999272,0.0100000000002183
128,20,0.9,21,TRUE,568633893.293658,0.130000000000109,0.0299999999997453
256,20,0.9,21,TRUE,586709531.19033,0.229999999999563,0.0199999999995271
512,20,0.9,21,TRUE,565233023.189044,0.449999999999818,0.0299999999997453
1024,20,0.9,21,TRUE,568991617.9454,0.920000000000073,0.0500000000001819
2048,20,0.9,21,TRUE,571071053.729244,1.75,0.0799999999999272
2,23,0.9,21,TRUE,1049849952.17933,0.0300000000006548,0.0299999999997453
4,23,0.9,21,TRUE,829925399.11362,0.00999999999930878,0.0100000000002183
8,23,0.9,21,TRUE,690390980.48903,0.0300000000006548,0.0199999999995271
16,23,0.9,21,TRUE,667624017.943385,0.0299999999997453,0.0200000000004366
32,23,0.9,21,TRUE,678051086.92502,0.0499999999992724,0.0199999999995271
64,23,0.9,21,TRUE,621250547.717876,0.0799999999999272,0.0100000000002183
128,23,0.9,21,TRUE,606782587.548385,0.140000000000327,0.0199999999995271
256,23,0.9,21,TRUE,594311536.073695,0.260000000000218,0.0199999999995271
512,23,0.9,21,TRUE,589526024.37864,0.510000000000218,0.0500000000001819
1024,23,0.9,21,TRUE,584866434.808911,1,0.0500000000001819
2048,23,0.9,21,TRUE,582321474.873939,1.89000000000033,0.069999999999709
2,26,0.9,21,TRUE,1080251949.93663,0.0300000000006548,0.0399999999999636
4,26,0.9,21,TRUE,794672843.102861,0.0500000000001819,0.0300000000006548
8,26,0.9,21,TRUE,629286918.353015,0.0299999999997453,0.0299999999997453
16,26,0.9,21,TRUE,597816207.624832,0.0299999999997453,0.0100000000002183
32,26,0.9,21,TRUE,617200857.393111,0.0600000000004002,0.0299999999997453
64,26,0.9,21,TRUE,587909275.084216,0.0799999999999272,0.00999999999930878
128,26,0.9,21,TRUE,586704713.191017,0.170000000000073,0.0200000000004366
256,26,0.9,21,TRUE,588369806.200809,0.279999999999745,0.0299999999997453
512,26,0.9,21,TRUE,585887375.000568,0.529999999999745,0.0500000000001819
1024,26,0.9,21,TRUE,581779514.953155,1.09000000000015,0.0500000000001819
2048,26,0.9,21,TRUE,579019510.928068,2.1299999999992,0.0799999999999272
2,28,0.9,21,TRUE,942050979.997803,0.0300000000006548,0.0199999999995271
4,28,0.9,21,TRUE,762866267.59739,0.0299999999997453,0.0100000000002183
8,28,0.9,21,TRUE,622439490.069857,0.0300000000006548,0.0199999999995271
16,28,0.9,21,TRUE,579860551.65531,0.0299999999997453,0.0300000000006548
32,28,0.9,21,TRUE,596682670.758109,0.0600000000004002,0.0300000000006548
64,28,0.9,21,TRUE,576192817.539535,0.0900000000001455,0.0399999999999636
128,28,0.9,21,TRUE,554358482.778575,0.149999999999636,0.0199999999995271
256,28,0.9,21,TRUE,570171624.840446,0.309999999999491,0.00999999999930878
512,28,0.9,21,TRUE,578493674.876878,0.609999999999673,0.0300000000006548
1024,28,0.9,21,TRUE,583484776.356887,1.14000000000033,0.0500000000001819
2048,28,0.9,21,TRUE,580007959.275749,2.36999999999989,0.0799999999999272
2,30,0.9,21,TRUE,1239882133.4718,0.0299999999997453,0.0299999999997453
4,30,0.9,21,TRUE,853226188.86048,0.0299999999997453,0.0300000000006548
8,30,0.9,21,TRUE,692324481.915841,0.0300000000006548,0.0200000000004366
16,30,0.9,21,TRUE,637142589.154828,0.0399999999999636,0.0200000000004366
32,30,0.9,21,TRUE,614957780.777102,0.0600000000004002,0.0200000000004366
64,30,0.9,21,TRUE,594120837.835645,0.0900000000001455,0.0299999999997453
128,30,0.9,21,TRUE,589382348.503893,0.229999999999563,0.0299999999997453
256,30,0.9,21,TRUE,602958818.331481,0.329999999999927,0.0299999999997453
512,30,0.9,21,TRUE,588155939.805821,0.670000000000073,0.0299999999997453
1024,30,0.9,21,TRUE,578404783.02636,1.22000000000025,0.0399999999999636
2048,30,0.9,21,TRUE,576192328.183292,2.65999999999985,0.0799999999999272
2,40,0.9,21,TRUE,1148283187.30337,0.0299999999997453,0.0199999999995271
4,40,0.9,21,TRUE,856959668.766592,0.0299999999997453,0.0100000000002183
8,40,0.9,21,TRUE,760972471.742253,0.0300000000006548,0.0200000000004366
16,40,0.9,21,TRUE,605297705.748274,0.0499999999992724,0.0299999999997453
32,40,0.9,21,TRUE,597726244.228121,0.0599999999994907,0.00999999999930878
64,40,0.9,21,TRUE,606174799.39035,0.130000000000109,0.0100000000002183
128,40,0.9,21,TRUE,601344550.723048,0.210000000000036,0.0200000000004366
256,40,0.9,21,TRUE,599193021.509261,0.399999999999636,0.0299999999997453
512,40,0.9,21,TRUE,593562580.91625,0.800000000000182,0.0299999999997453
1024,40,0.9,21,TRUE,600890296.343014,1.55000000000018,0.0499999999992724
2048,40,0.9,21,TRUE,599517720.554136,3.17000000000007,0.100000000000364
2,60,0.9,21,TRUE,1092090463.84453,0.0299999999997453,0.00999999999930878
4,60,0.9,21,TRUE,799067982.985483,0.0500000000001819,0.0300000000006548
8,60,0.9,21,TRUE,722816113.251913,0.0399999999999636,0.0199999999995271
16,60,0.9,21,TRUE,653688821.534867,0.0599999999994907,0.0200000000004366
32,60,0.9,21,TRUE,625646433.106057,0.0799999999999272,0.0299999999997453
64,60,0.9,21,TRUE,605707525.18325,0.159999999999854,0.0100000000002183
128,60,0.9,21,TRUE,613843109.919921,0.320000000000618,0.0100000000002183
256,60,0.9,21,TRUE,601224189.236293,0.630000000000109,0.0199999999995271
512,60,0.9,21,TRUE,605147347.304783,1.17000000000007,0.0300000000006548
1024,60,0.9,21,TRUE,605117975.613328,2.24000000000069,0.0399999999999636
2048,60,0.9,21,TRUE,610944473.979384,4.42000000000007,0.0900000000001455
2,2,1,21,TRUE,1719671950.92475,0.0200000000004366,0.0100000000002183
4,2,1,21,TRUE,1184719245.03964,0.0300000000006548,0.0200000000004366
8,2,1,21,TRUE,980045721.996001,0.0100000000002183,0.00999999999930878
16,2,1,21,TRUE,872746237.119322,0.0299999999997453,0.0200000000004366
32,2,1,21,TRUE,807559026.756125,0.0100000000002183,0.0200000000004366
64,2,1,21,TRUE,767835432.939777,0.0299999999997453,0.0199999999995271
128,2,1,21,TRUE,768612382.802473,0.0500000000001819,0.0299999999997453
256,2,1,21,TRUE,758687062.973121,0.0700000000006185,0.0299999999997453
512,2,1,21,TRUE,757616691.468388,0.119999999999891,0.0300000000006548
1024,2,1,21,TRUE,749839440.701248,0.269999999999527,0.0500000000001819
2048,2,1,21,TRUE,747607956.701538,0.5,0.0799999999999272
2,5,1,21,TRUE,1206564016.22652,0.0299999999997453,0.0100000000002183
4,5,1,21,TRUE,932867337.653548,0.0299999999997453,0.0100000000002183
8,5,1,21,TRUE,752371770.533477,0.0300000000006548,0.0199999999995271
16,5,1,21,TRUE,649623947.473686,0.0299999999997453,0.0200000000004366
32,5,1,21,TRUE,642052218.33358,0.0399999999999636,0.0299999999997453
64,5,1,21,TRUE,606418637.930943,0.0399999999999636,0.0200000000004366
128,5,1,21,TRUE,592600340.009334,0.0599999999994907,0.0299999999997453
256,5,1,21,TRUE,606361535.032338,0.140000000000327,0.0399999999999636
512,5,1,21,TRUE,596295934.993605,0.210000000000036,0.0299999999997453
1024,5,1,21,TRUE,587223828.505008,0.369999999999891,0.0399999999999636
2048,5,1,21,TRUE,591225616.891811,0.730000000000473,0.100000000000364
2,10,1,21,TRUE,996469197.105093,0.0300000000006548,0.0299999999997453
4,10,1,21,TRUE,837764855.36603,0.0299999999997453,0.0299999999997453
8,10,1,21,TRUE,687942981.905036,0.0100000000002183,0.0100000000002183
16,10,1,21,TRUE,630502084.453327,0.0299999999997453,0.0199999999995271
32,10,1,21,TRUE,594859932.105014,0.0399999999999636,0.0299999999997453
64,10,1,21,TRUE,585736926.491724,0.0599999999994907,0.0199999999995271
128,10,1,21,TRUE,561684064.115843,0.089999999999236,0.0100000000002183
256,10,1,21,TRUE,564655393.763359,0.180000000000291,0.0300000000006548
512,10,1,21,TRUE,559757698.300408,0.3100000000004,0.0299999999997453
1024,10,1,21,TRUE,556883960.499056,0.579999999999927,0.0500000000001819
2048,10,1,21,TRUE,566407842.222864,1.11000000000058,0.0900000000001455
2,20,1,21,TRUE,1013851929.09366,0.0299999999997453,0.0100000000002183
4,20,1,21,TRUE,783609756.933021,0.0399999999999636,0.0199999999995271
8,20,1,21,TRUE,638720865.956387,0.0300000000006548,0.0200000000004366
16,20,1,21,TRUE,587757624.88765,0.0299999999997453,0.0299999999997453
32,20,1,21,TRUE,552052361.943346,0.0599999999994907,0.0199999999995271
64,20,1,21,TRUE,543850350.269107,0.0799999999999272,0.0100000000002183
128,20,1,21,TRUE,553578829.80823,0.159999999999854,0.00999999999930878
256,20,1,21,TRUE,551948102.673658,0.269999999999527,0.0299999999997453
512,20,1,21,TRUE,560411887.667243,0.519999999999527,0.0299999999997453
1024,20,1,21,TRUE,561254501.451506,0.980000000000473,0.0500000000001819
2048,20,1,21,TRUE,566753974.676415,1.89000000000033,0.0700000000006185
2,23,1,21,TRUE,829322851.624525,0.0200000000004366,0.0200000000004366
4,23,1,21,TRUE,654628378.480398,0.0299999999997453,0.00999999999930878
8,23,1,21,TRUE,675195143.999814,0.0299999999997453,0.0200000000004366
16,23,1,21,TRUE,599154619.977144,0.0399999999999636,0.0199999999995271
32,23,1,21,TRUE,555153137.795382,0.0599999999994907,0.0200000000004366
64,23,1,21,TRUE,572405475.63966,0.0799999999999272,0.00999999999930878
128,23,1,21,TRUE,557088132.986285,0.159999999999854,0.0100000000002183
256,23,1,21,TRUE,551834582.745955,0.280000000000655,0.0300000000006548
512,23,1,21,TRUE,556215128.794783,0.690000000000509,0.0499999999992724
1024,23,1,21,TRUE,564141440.67741,1.30000000000018,0.0399999999999636
2048,23,1,21,TRUE,571099063.622259,2.31999999999971,0.0799999999999272
2,26,1,21,TRUE,1187439821.75246,0.0299999999997453,0.0199999999995271
4,26,1,21,TRUE,881547269.451484,0.0299999999997453,0.0100000000002183
8,26,1,21,TRUE,716435993.06194,0.0300000000006548,0.0199999999995271
16,26,1,21,TRUE,666747176.367036,0.0399999999999636,0.0100000000002183
32,26,1,21,TRUE,627459046.245728,0.0600000000004002,0.0299999999997453
64,26,1,21,TRUE,550850821.396581,0.0900000000001455,0.00999999999930878
128,26,1,21,TRUE,570830632.995519,0.159999999999854,0.0200000000004366
256,26,1,21,TRUE,568883969.671987,0.309999999999491,0.0199999999995271
512,26,1,21,TRUE,560330498.616087,0.590000000000146,0.0399999999999636
1024,26,1,21,TRUE,553612686.313714,1.1899999999996,0.0500000000001819
2048,26,1,21,TRUE,559187985.119861,2.35999999999967,0.0900000000001455
2,28,1,21,TRUE,938344284.711938,0.0200000000004366,0.0200000000004366
4,28,1,21,TRUE,813979690.601451,0.0299999999997453,0.00999999999930878
8,28,1,21,TRUE,683817797.220725,0.0299999999997453,0.0300000000006548
16,28,1,21,TRUE,579421162.453196,0.0299999999997453,0.0199999999995271
32,28,1,21,TRUE,607761072.580295,0.0599999999994907,0.0200000000004366
64,28,1,21,TRUE,599126371.513624,0.109999999999673,0.0299999999997453
128,28,1,21,TRUE,585809498.295594,0.1899999999996,0.0200000000004366
256,28,1,21,TRUE,578847984.802858,0.329999999999927,0.0299999999997453
512,28,1,21,TRUE,568041180.094109,0.670000000000073,0.0399999999999636
1024,28,1,21,TRUE,573855843.024192,1.25,0.0500000000001819
2048,28,1,21,TRUE,570884665.369876,2.52000000000044,0.0799999999999272
2,30,1,21,TRUE,1176440647.32364,0.0299999999997453,0.0100000000002183
4,30,1,21,TRUE,794644791.223241,0.0399999999999636,0.0199999999995271
8,30,1,21,TRUE,704411881.869896,0.0300000000006548,0.0200000000004366
16,30,1,21,TRUE,606189816.571539,0.0399999999999636,0.0200000000004366
32,30,1,21,TRUE,613273646.868798,0.0600000000004002,0.0100000000002183
64,30,1,21,TRUE,582549984.254594,0.130000000000109,0.0299999999997453
128,30,1,21,TRUE,594020185.810836,0.1899999999996,0.0200000000004366
256,30,1,21,TRUE,581929255.722604,0.349999999999454,0.0299999999997453
512,30,1,21,TRUE,569007737.352392,0.690000000000509,0.0299999999997453
1024,30,1,21,TRUE,568888203.679209,1.36999999999989,0.0500000000001819
2048,30,1,21,TRUE,574244470.407772,2.69999999999982,0.0799999999999272
2,40,1,21,TRUE,938483254.194157,0.0299999999997453,0.0199999999995271
4,40,1,21,TRUE,837566276.342021,0.0299999999997453,0.0100000000002183
8,40,1,21,TRUE,733319903.990156,0.0300000000006548,0.0399999999999636
16,40,1,21,TRUE,621455729.150975,0.0499999999992724,0.0199999999995271
32,40,1,21,TRUE,619054209.572771,0.069999999999709,0.0200000000004366
64,40,1,21,TRUE,588895986.312079,0.119999999999891,0.0199999999995271
128,40,1,21,TRUE,590319779.531123,0.229999999999563,0.0200000000004366
256,40,1,21,TRUE,589121490.151374,0.449999999999818,0.0299999999997453
512,40,1,21,TRUE,585821903.33587,0.920000000000073,0.0399999999999636
1024,40,1,21,TRUE,581276506.041336,1.71000000000004,0.0500000000001819
2048,40,1,21,TRUE,582583947.783742,3.42999999999938,0.0799999999999272
2,60,1,21,TRUE,971471123.670697,0.0500000000001819,0.0100000000002183
4,60,1,21,TRUE,846014349.249902,0.0500000000001819,0.00999999999930878
8,60,1,21,TRUE,760949647.301408,0.0499999999992724,0.0100000000002183
16,60,1,21,TRUE,662529846.295403,0.069999999999709,0.0200000000004366
32,60,1,21,TRUE,621035797.052912,0.0900000000001455,0.0300000000006548
64,60,1,21,TRUE,587759568.285331,0.1899999999996,0.0200000000004366
128,60,1,21,TRUE,573189406.044727,0.320000000000618,0.0299999999997453
