sample.fraction,min.node.size,MSE,runtime_training,runtime_prediction 
0.23,20.0,717290869.003258,0.0999999999985448,0.0300000000024738
0.23,21.0,721063182.457729,0.110000000000582,0.0199999999967986
0.23,22.0,724337254.950359,0.0900000000001455,0.0300000000024738
0.23,23.0,728945085.948316,0.0900000000001455,0.0300000000024738
0.23,24.0,735870450.401459,0.0900000000001455,0.0099999999983992
0.23,25.0,744879909.66156,0.110000000000582,0.0099999999983992
0.23,26.0,752639480.838413,0.0900000000001455,0.0299999999988358
0.23,27.0,752616481.045826,0.0900000000001455,0.0299999999988358
0.23,28.0,763273011.17224,0.100000000002183,0.0300000000024738
0.23,29.0,769133514.796547,0.0800000000017462,0.0300000000024738
0.23,30.0,774307803.35797,0.0900000000001455,0.0300000000024738
0.23,31.0,779013083.344722,0.0799999999981083,0.0299999999988358
0.23,32.0,784014581.155073,0.0900000000001455,0.0299999999988358
0.23,33.0,788523411.312564,0.0900000000001455,0.0099999999983992
0.23,34.0,793109508.770982,0.069999999999709,0.0299999999988358
0.23,35.0,797744754.25291,0.0799999999981083,0.0299999999988358
0.23,36.0,804380353.197036,0.0999999999985448,0.0099999999983992
0.23,37.0,807924485.182827,0.0799999999981083,0.0299999999988358
0.23,38.0,813225570.232305,0.069999999999709,0.0299999999988358
0.23,39.0,820157392.418816,0.0799999999981083,0.0300000000024738
0.23,40.0,823563964.535249,0.0799999999981083,0.0300000000024738
0.23,41.0,832094348.540516,0.0800000000017462,0.0400000000008731
0.23,42.0,834891868.124826,0.0800000000017462,0.0299999999988358
0.23,43.0,839375118.143248,0.0800000000017462,0.0299999999988358
0.23,44.0,846453814.989376,0.0799999999981083,0.0299999999988358
0.23,45.0,851785861.24012,0.0799999999981083,0.0299999999988358
0.23,46.0,855525144.041282,0.0900000000001455,0.0099999999983992
0.23,47.0,860516857.483758,0.0599999999976717,0.0299999999988358
0.23,48.0,865206834.903546,0.0799999999981083,0.0299999999988358
0.23,49.0,871646173.619979,0.0799999999981083,0.0299999999988358
0.23,50.0,877671231.876912,0.069999999999709,0.0400000000008731
0.24,1.0,653704816.460275,0.220000000001164,0.0499999999992724
0.24,2.0,647254929.939149,0.220000000001164,0.0299999999988358
0.24,3.0,655875253.84267,0.190000000002328,0.0300000000024738
0.24,4.0,665683376.987417,0.150000000001455,0.0299999999988358
0.24,5.0,660406813.345193,0.139999999999418,0.0299999999988358
0.24,6.0,671652356.831308,0.159999999999854,0.0300000000024738
0.24,7.0,667803863.25008,0.139999999999418,0.0299999999988358
0.24,8.0,677996743.307174,0.139999999999418,0.0200000000004366
0.24,9.0,678667868.1931,0.119999999998981,0.0299999999988358
0.24,10.0,681244867.47999,0.119999999998981,0.0300000000024738
0.24,11.0,684704961.506816,0.120000000002619,0.0300000000024738
0.24,12.0,687215423.397594,0.120000000002619,0.0299999999988358
0.24,13.0,689664446.868875,0.119999999998981,0.0299999999988358
0.24,14.0,696003018.242901,0.110000000000582,0.0300000000024738
0.24,15.0,698481005.121742,0.110000000000582,0.0099999999983992
0.24,16.0,703943952.2153,0.110000000000582,0.0299999999988358
0.24,17.0,708901761.80847,0.110000000000582,0.0200000000004366
0.24,18.0,710808272.577259,0.0900000000001455,0.0099999999983992
0.24,19.0,714655991.522035,0.0999999999985448,0.0400000000008731
0.24,20.0,720583272.110891,0.110000000000582,0.0299999999988358
0.24,21.0,722734830.267526,0.0900000000001455,0.0299999999988358
0.24,22.0,733057989.262828,0.110000000000582,0.0299999999988358
0.24,23.0,734994756.580499,0.0900000000001455,0.0299999999988358
0.24,24.0,739695904.438246,0.100000000002183,0.0300000000024738
0.24,25.0,748691128.318627,0.110000000000582,0.0299999999988358
0.24,26.0,754476140.610393,0.0900000000001455,0.0299999999988358
0.24,27.0,762163719.697232,0.0900000000001455,0.0300000000024738
0.24,28.0,766102386.643315,0.0900000000001455,0.0300000000024738
0.24,29.0,772569518.410581,0.0900000000001455,0.0299999999988358
0.24,30.0,778817259.49622,0.069999999999709,0.0400000000008731
0.24,31.0,782613237.209411,0.0900000000001455,0.0299999999988358
0.24,32.0,787288903.201592,0.0900000000001455,0.0299999999988358
0.24,33.0,794302743.403009,0.0799999999981083,0.0299999999988358
0.24,34.0,800288116.825024,0.0999999999985448,0.0299999999988358
0.24,35.0,804570668.839719,0.0799999999981083,0.0099999999983992
0.24,36.0,810864487.935262,0.110000000000582,0.0299999999988358
0.24,37.0,813660442.066114,0.110000000000582,0.0299999999988358
0.24,38.0,819570073.274669,0.0999999999985448,0.0299999999988358
0.24,39.0,823952053.357298,0.0799999999981083,0.0299999999988358
0.24,40.0,828074771.864888,0.069999999999709,0.0299999999988358
0.24,41.0,831820958.762085,0.0900000000001455,0.0200000000004366
0.24,42.0,836191403.881482,0.0799999999981083,0.0299999999988358
0.24,43.0,840332056.744099,0.0799999999981083,0.0299999999988358
0.24,44.0,846942604.229064,0.069999999999709,0.0200000000004366
0.24,45.0,849438972.186236,0.0900000000001455,0.0200000000004366
0.24,46.0,855027272.981685,0.0799999999981083,0.0100000000020373
0.24,47.0,862140977.194387,0.0800000000017462,0.0299999999988358
0.24,48.0,868624460.413042,0.0800000000017462,0.0299999999988358
0.24,49.0,872469851.602919,0.069999999999709,0.0299999999988358
0.24,50.0,878052780.321496,0.0799999999981083,0.0299999999988358
0.25,1.0,662296178.821172,0.219999999997526,0.0300000000024738
0.25,2.0,661980847.250746,0.220000000001164,0.0299999999988358
0.25,3.0,657069285.657319,0.180000000000291,0.0400000000008731
0.25,4.0,661155024.569026,0.170000000001892,0.0300000000024738
0.25,5.0,672719791.268818,0.170000000001892,0.0299999999988358
0.25,6.0,667919617.627259,0.139999999999418,0.0299999999988358
0.25,7.0,670789795.216229,0.159999999999854,0.0300000000024738
0.25,8.0,666822036.510472,0.139999999999418,0.0200000000004366
0.25,9.0,670386984.370386,0.119999999998981,0.0400000000008731
0.25,10.0,676117540.930654,0.139999999999418,0.0299999999988358
0.25,11.0,681724196.844914,0.119999999998981,0.0300000000024738
0.25,12.0,688063424.655079,0.120000000002619,0.0100000000020373
0.25,13.0,692385283.740138,0.110000000000582,0.0299999999988358
0.25,14.0,695811889.487226,0.119999999998981,0.0200000000004366
0.25,15.0,703125081.676501,0.110000000000582,0.0300000000024738
0.25,16.0,707645112.242675,0.110000000000582,0.0299999999988358
0.25,17.0,710891580.282116,0.150000000001455,0.0299999999988358
0.25,18.0,713715555.291943,0.129999999997381,0.0199999999967986
0.25,19.0,713913866.569853,0.110000000000582,0.0499999999992724
0.25,20.0,719658494.214817,0.139999999999418,0.0299999999988358
0.25,21.0,729543743.556613,0.139999999999418,0.0300000000024738
0.25,22.0,732046449.884873,0.139999999999418,0.0299999999988358
0.25,23.0,737017693.163129,0.110000000000582,0.0299999999988358
0.25,24.0,739299800.17486,0.129999999997381,0.0299999999988358
0.25,25.0,747390038.28028,0.119999999998981,0.0299999999988358
0.25,26.0,751783220.981203,0.130000000001019,0.0299999999988358
0.25,27.0,755860054.883507,0.139999999999418,0.0499999999992724
0.25,28.0,755873383.02416,0.139999999999418,0.0299999999988358
0.25,29.0,762454592.789823,0.130000000001019,0.0299999999988358
0.25,30.0,768578471.477511,0.0900000000001455,0.0299999999988358
0.25,31.0,774011856.536332,0.119999999998981,0.0499999999992724
0.25,32.0,779248172.249309,0.129999999997381,0.0299999999988358
0.25,33.0,782019678.892554,0.0999999999985448,0.0300000000024738
0.25,34.0,787943620.54676,0.0900000000001455,0.0100000000020373
0.25,35.0,792877107.39409,0.139999999999418,0.0299999999988358
0.25,36.0,796713438.190773,0.110000000000582,0.0299999999988358
0.25,37.0,801544940.28475,0.120000000002619,0.0300000000024738
0.25,38.0,806630431.155814,0.119999999998981,0.0299999999988358
0.25,39.0,811312411.256569,0.130000000001019,0.0299999999988358
0.25,40.0,815533187.262176,0.0900000000001455,0.0299999999988358
0.25,41.0,819684943.751781,0.139999999999418,0.0299999999988358
0.25,42.0,822832098.790902,0.130000000001019,0.0299999999988358
0.25,43.0,828403452.406881,0.0900000000001455,0.0400000000008731
0.25,44.0,833820412.606605,0.0900000000001455,0.0400000000008731
0.25,45.0,837103896.887762,0.119999999998981,0.0299999999988358
0.25,46.0,841250669.566437,0.109999999996944,0.0299999999988358
0.25,47.0,844782468.616947,0.100000000002183,0.0299999999988358
0.25,48.0,852372549.455611,0.0999999999985448,0.0499999999992724
0.25,49.0,858616234.969098,0.110000000000582,0.0299999999988358
0.25,50.0,866052600.54488,0.109999999996944,0.0299999999988358
0.26,1.0,650179816.440765,0.270000000000437,0.0400000000008731
0.26,2.0,652390542.629273,0.200000000000728,0.0299999999988358
0.26,3.0,646144302.747768,0.18999999999869,0.0300000000024738
0.26,4.0,656561206.675605,0.170000000001892,0.0299999999988358
0.26,5.0,653219058.864717,0.159999999999854,0.0299999999988358
0.26,6.0,659076982.221844,0.159999999999854,0.0300000000024738
0.26,7.0,662479560.38567,0.139999999999418,0.0400000000008731
0.26,8.0,660977280.128009,0.139999999999418,0.0499999999992724
0.26,9.0,665092351.41524,0.139999999999418,0.0299999999988358
0.26,10.0,670187033.737866,0.149999999997817,0.0400000000008731
0.26,11.0,669075301.382534,0.130000000001019,0.0400000000008731
0.26,12.0,674038318.469038,0.130000000001019,0.0299999999988358
0.26,13.0,680684555.719331,0.130000000001019,0.0299999999988358
0.26,14.0,681845114.203776,0.129999999997381,0.0299999999988358
0.26,15.0,691669573.384873,0.110000000000582,0.0300000000024738
0.26,16.0,700601360.983896,0.110000000000582,0.0299999999988358
0.26,17.0,701819600.808614,0.129999999997381,0.0100000000020373
0.26,18.0,709638903.531861,0.120000000002619,0.0199999999967986
0.26,19.0,712670209.604656,0.110000000000582,0.0300000000024738
0.26,20.0,715574940.452057,0.110000000000582,0.0299999999988358
0.26,21.0,720597790.837857,0.110000000000582,0.0300000000024738
0.26,22.0,725303461.486973,0.110000000000582,0.0299999999988358
0.26,23.0,729127863.960197,0.0999999999985448,0.0299999999988358
0.26,24.0,730763747.214465,0.109999999996944,0.0300000000024738
0.26,25.0,736628165.380216,0.0900000000001455,0.0099999999983992
0.26,26.0,744662051.984328,0.110000000000582,0.0099999999983992
0.26,27.0,749682018.757722,0.110000000000582,0.0200000000004366
0.26,28.0,749968707.115261,0.110000000000582,0.0200000000004366
0.26,29.0,756265608.932021,0.0900000000001455,0.0299999999988358
0.26,30.0,759278169.347494,0.0900000000001455,0.0299999999988358
0.26,31.0,764777642.709141,0.0900000000001455,0.0299999999988358
0.26,32.0,772060496.018129,0.0900000000001455,0.0300000000024738
0.26,33.0,778544934.811126,0.0900000000001455,0.0300000000024738
0.26,34.0,783973000.888347,0.0900000000001455,0.0299999999988358
0.26,35.0,790165474.029309,0.0900000000001455,0.0299999999988358
0.26,36.0,795369806.920972,0.069999999999709,0.0299999999988358
0.26,37.0,796666563.786467,0.0900000000001455,0.0299999999988358
0.26,38.0,800859820.353576,0.0900000000001455,0.0299999999988358
0.26,39.0,807310067.342536,0.0799999999981083,0.0299999999988358
0.26,40.0,814785783.039052,0.0999999999985448,0.0299999999988358
0.26,41.0,820173765.5143,0.0800000000017462,0.0200000000004366
0.26,42.0,823281309.616036,0.0900000000001455,0.0099999999983992
0.26,43.0,830363624.393496,0.0900000000001455,0.0299999999988358
0.26,44.0,832925382.43912,0.0799999999981083,0.0299999999988358
0.26,45.0,836014390.137566,0.0799999999981083,0.0299999999988358
0.26,46.0,840489997.959412,0.0800000000017462,0.0099999999983992
0.26,47.0,845614774.70214,0.069999999999709,0.0200000000004366
0.26,48.0,850700036.034028,0.0799999999981083,0.0300000000024738
0.26,49.0,855252331.918859,0.0800000000017462,0.0400000000008731
0.26,50.0,857481404.215877,0.0800000000017462,0.0299999999988358
0.27,1.0,649011649.332777,0.240000000001601,0.0299999999988358
0.27,2.0,646950917.118657,0.220000000001164,0.0499999999992724
0.27,3.0,642554159.40558,0.18999999999869,0.0300000000024738
0.27,4.0,648082728.074144,0.180000000000291,0.0499999999992724
0.27,5.0,651243429.001964,0.150000000001455,0.0299999999988358
0.27,6.0,661225507.308742,0.149999999997817,0.0400000000008731
0.27,7.0,661550524.148975,0.159999999999854,0.0299999999988358
0.27,8.0,654454225.048251,0.139999999999418,0.0299999999988358
0.27,9.0,659111730.062549,0.139999999999418,0.0299999999988358
0.27,10.0,660068993.834806,0.130000000001019,0.0299999999988358
0.27,11.0,666378834.155382,0.139999999999418,0.0099999999983992
0.27,12.0,670294456.497163,0.119999999998981,0.0299999999988358
0.27,13.0,676358787.70492,0.109999999996944,0.0100000000020373
0.27,14.0,676681537.284164,0.129999999997381,0.0300000000024738
0.27,15.0,684045770.497758,0.130000000001019,0.0300000000024738
0.27,16.0,686958578.207134,0.110000000000582,0.0299999999988358
0.27,17.0,693657886.663183,0.110000000000582,0.0300000000024738
0.27,18.0,700228873.525395,0.110000000000582,0.0299999999988358
0.27,19.0,697615977.427314,0.110000000000582,0.0300000000024738
0.27,20.0,702861372.369673,0.110000000000582,0.0099999999983992
0.27,21.0,704015998.403581,0.100000000002183,0.0300000000024738
0.27,22.0,709028888.344671,0.0900000000001455,0.0099999999983992
0.27,23.0,714490480.920909,0.119999999998981,0.0299999999988358
0.27,24.0,718966866.85895,0.0900000000001455,0.0299999999988358
0.27,25.0,727930114.453796,0.110000000000582,0.0100000000020373
0.27,26.0,732787922.097627,0.0999999999985448,0.0300000000024738
0.27,27.0,736195649.775703,0.0999999999985448,0.0299999999988358
0.27,28.0,740711036.520032,0.110000000000582,0.0300000000024738
0.27,29.0,744743542.472189,0.110000000000582,0.0100000000020373
0.27,30.0,750207534.778977,0.0999999999985448,0.0099999999983992
0.27,31.0,755597094.95906,0.0999999999985448,0.0299999999988358
0.27,32.0,761616421.904991,0.100000000002183,0.0400000000008731
0.27,33.0,765904598.182711,0.0900000000001455,0.0200000000004366
0.27,34.0,768902002.432133,0.110000000000582,0.0200000000004366
0.27,35.0,773680564.754205,0.0999999999985448,0.0300000000024738
0.27,36.0,777812978.831402,0.0999999999985448,0.0299999999988358
0.27,37.0,785671502.134048,0.0999999999985448,0.0299999999988358
0.27,38.0,789110738.496364,0.0999999999985448,0.0299999999988358
0.27,39.0,793103483.368261,0.100000000002183,0.0400000000008731
0.27,40.0,798200048.567276,0.0800000000017462,0.0299999999988358
0.27,41.0,804632126.288141,0.100000000002183,0.0300000000024738
0.27,42.0,809488450.340012,0.0800000000017462,0.0300000000024738
0.27,43.0,813356755.633831,0.0900000000001455,0.0300000000024738
0.27,44.0,814583129.395201,0.0900000000001455,0.0299999999988358
0.27,45.0,820418521.387632,0.069999999999709,0.0400000000008731
0.27,46.0,823434750.080802,0.0800000000017462,0.0300000000024738
0.27,47.0,830167129.107447,0.0800000000017462,0.0300000000024738
0.27,48.0,834161436.853309,0.0800000000017462,0.0299999999988358
0.27,49.0,838236065.795116,0.0800000000017462,0.0299999999988358
0.27,50.0,840025863.418023,0.069999999999709,0.0299999999988358
0.28,1.0,640730363.607108,0.25,0.0400000000008731
0.28,2.0,644256966.447377,0.229999999999563,0.0499999999992724
0.28,3.0,643534771.096973,0.180000000000291,0.0299999999988358
0.28,4.0,642147250.095808,0.190000000002328,0.0300000000024738
0.28,5.0,650069271.798708,0.170000000001892,0.0299999999988358
0.28,6.0,645231290.046393,0.169999999998254,0.0299999999988358
0.28,7.0,646014388.016508,0.159999999999854,0.0299999999988358
0.28,8.0,657333606.649481,0.159999999999854,0.0299999999988358
0.28,9.0,658407386.093553,0.139999999999418,0.0299999999988358
0.28,10.0,661835715.272034,0.139999999999418,0.0299999999988358
0.28,11.0,664948948.281633,0.139999999999418,0.0299999999988358
0.28,12.0,668781195.10474,0.119999999998981,0.0299999999988358
0.28,13.0,670120268.893675,0.119999999998981,0.0299999999988358
0.28,14.0,676888501.729543,0.119999999998981,0.0300000000024738
0.28,15.0,680567307.048272,0.120000000002619,0.0300000000024738
0.28,16.0,685510954.441148,0.110000000000582,0.0199999999967986
0.28,17.0,688164415.615251,0.109999999996944,0.0300000000024738
0.28,18.0,692157311.072218,0.130000000001019,0.0100000000020373
0.28,19.0,695488699.301362,0.110000000000582,0.0299999999988358
0.28,20.0,698646289.083915,0.110000000000582,0.0300000000024738
0.28,21.0,705504660.165384,0.110000000000582,0.0099999999983992
0.28,22.0,707779082.3123,0.110000000000582,0.0300000000024738
